audio_filename,motion_dirname
datasets/tokenizer_dataset/audio/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297/JON169/audio_separated/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297.wav,datasets/tokenizer_dataset/smplx/c--20250108--1300--DXG448--SZM479--JON169--BWW760--pilot--MotionPrior--ACTING_What_is_your_favorite_hobby--089248-093297/JON169
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771/JNA469/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771/JNA469
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771/SUJ760/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771/SUJ760
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771/SBC772/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771/SBC772
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771/PWQ428/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--DAYLIFE_Group_Trip--186672-188771/PWQ428
datasets/tokenizer_dataset/audio/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534/LZN677/audio_separated/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534.wav,datasets/tokenizer_dataset/smplx/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534/LZN677
datasets/tokenizer_dataset/audio/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534/FGT288/audio_separated/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534.wav,datasets/tokenizer_dataset/smplx/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534/FGT288
datasets/tokenizer_dataset/audio/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534/KCO073/audio_separated/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534.wav,datasets/tokenizer_dataset/smplx/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534/KCO073
datasets/tokenizer_dataset/audio/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534/KDT344/audio_separated/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534.wav,datasets/tokenizer_dataset/smplx/c--20250219--0939--FGT288--LZN677--KCO073--KDT344--pilot--MotionPrior--ACTING_Scavenger_hunt--095538-104534/KDT344
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979/JNA469/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979/JNA469
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979/SUJ760/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979/SUJ760
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979/SBC772/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979/SBC772
datasets/tokenizer_dataset/audio/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979/PWQ428/audio_separated/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979.wav,datasets/tokenizer_dataset/smplx/c--20250128--1400--JNA469--PWQ428--SBC772--SUJ760--pilot--MotionPrior--ACTING_Panel_of_judges_evaluating_entries_from_contestants--058780-065979/PWQ428
datasets/tokenizer_dataset/audio/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735/SNF112/audio_separated/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735.wav,datasets/tokenizer_dataset/smplx/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735/SNF112
datasets/tokenizer_dataset/audio/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735/FZR584/audio_separated/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735.wav,datasets/tokenizer_dataset/smplx/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735/FZR584
datasets/tokenizer_dataset/audio/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735/AYI006/audio_separated/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735.wav,datasets/tokenizer_dataset/smplx/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735/AYI006
datasets/tokenizer_dataset/audio/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735/NPD266/audio_separated/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735.wav,datasets/tokenizer_dataset/smplx/c--20250115--1153--AYI006--SNF112--FZR584--NPD266--pilot--MotionPrior--DAYLIFE_Getting_ready_for_bed--021386-022735/NPD266
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887/CKG723/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887/CKG723
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887/EGJ844/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887/EGJ844
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887/PZA883/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887/PZA883
datasets/tokenizer_dataset/audio/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887/UBT089/audio_separated/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887.wav,datasets/tokenizer_dataset/smplx/c--20250128--1000--PZA883--CKG723--EGJ844--UBT089--pilot--MotionPrior--ACTING_Group_of_people_sharing_stories_around_campfire--101288-101887/UBT089
datasets/tokenizer_dataset/audio/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883/CKG723/audio_separated/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883.wav,datasets/tokenizer_dataset/smplx/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883/CKG723
datasets/tokenizer_dataset/audio/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883/AHW276/audio_separated/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883.wav,datasets/tokenizer_dataset/smplx/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883/AHW276
datasets/tokenizer_dataset/audio/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883/MGP178/audio_separated/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883.wav,datasets/tokenizer_dataset/smplx/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883/MGP178
datasets/tokenizer_dataset/audio/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883/MWA611/audio_separated/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883.wav,datasets/tokenizer_dataset/smplx/c--20250130--1400--MWA611--AHW276--MGP178--CKG723--pilot--MotionPrior--ACTING_Politician_giving_news_at_press_conference--112879-121883/MWA611
